id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1447213709511964222,White Swing! Newly Built Suite,48149048,1465727475268106525,Ali,,Northwest Heights,45.5375978,-122.7691921,Entire home/apt,,1,11,2025-11-03,2.29,1,360,11,25ASTR-PER-00226
1448210010513327857,Studio,380057237,1463567339057295367,Yon,,Montavilla,45.51707,-122.57762,Entire home/apt,,3,1,2025-10-11,0.55,6,360,1,21-080355-000-00-ho
1449180964166787596,Spacious 2BR - Walkable - Funky PDX Vibes,112798186,1467361284718872792,Delanie,,Overlook,45.55560500000001,-122.6795744,Entire home/apt,,1,0,,,33,352,0,24-108133-000-00-RS
1449473825052453635,Cozy spa studio w/hot tub and cold plunge,702885683,1470747079940380495,Audrey,,Vernon,45.56274,-122.65272,Entire home/apt,,2,8,2025-11-02,2.33,1,89,8,25ASTR-PER-00106
1450192807760377257,Great House for your enjoyment,299341055,1463411287695725135,Tony,,Pleasant Valley,45.4714221,-122.5014835,Entire home/apt,,2,12,2025-10-26,3.21,1,362,12,00231
1450219365713906668,Bear Green Room 4,54667782,1462729507984998614,Fatima,,Hazelwood,45.50662,-122.56517,Private room,,30,1,2025-09-09,0.34,11,340,1,
1450326658885207622,Modern Guest Studio in Vibrant Boise District,221421926,1469170152876833747,Descansa Property,,Boise,45.55221,-122.6677,Entire home/apt,,1,5,2025-10-13,1.20,19,271,5,24ASTR-PER-00143
1450389846551337859,Serene & Cozy Retreat,87994910,1467057098743448091,Ilana,,Cully,45.56182001576658,-122.61109224422997,Entire home/apt,,1,24,2025-10-26,4.83,1,143,24,25ASTR-APP-00203
1450403749615369551,The Lil' Fern,501414071,1463848523559216414,Sorcha,,King,45.5648463,-122.6623119,Entire home/apt,,1,2,2025-10-07,0.72,25,318,2,25ASTR-PER-00104
1450483271943864261,"Newly Built 2BD, 2BATH Cozy Home",524344892,1470358884808853713,Arthur,,Hollywood,45.53161,-122.61631,Entire home/apt,,30,0,,,2,365,0,
1450555267690441845,Modern 2BR Flat • Heart of Division • Sleeps 4,187761372,1468972369410644224,Bob Scott,,Hosford-Abernethy,45.5046739,-122.6441743,Entire home/apt,,1,2,2025-10-02,0.82,6,334,2,21-006135-000-00-RS
1451598540691242667,Modern University of Portland Townhome,9829273,1462824587682701656,Lisa,,Arbor Lodge,45.56650519999999,-122.685575,Entire home/apt,,30,0,,,4,301,0,
1452434401979942217,"Private Cottage/Hot-tub, Fenced Yard. Pets Welcome",4901178,1462667952608821793,Christopher,,Woodstock,45.4878,-122.61312,Entire home/apt,,1,7,2025-11-16,2.19,4,335,7,25ASTR-PER-00188
1453181240310446445,Victorian garden apartment,12845466,1462896955905659606,Matt,,Irvington,45.53649,-122.6534,Entire home/apt,,2,22,2025-11-30,5.64,1,296,22,18-185764-000-00-HO
1453673848406800265,Spacious home on the west hills medium term,686618,1462526155107332209,Cami,,Arlington Heights,45.5221835,-122.7103453,Entire home/apt,,30,0,,,2,230,0,
1453826897551336009,Hawthorne and Belmont Bungalow,22699433,1463186235603207059,Rich,,Sunnyside,45.51428,-122.63112,Entire home/apt,,2,9,2025-11-02,2.01,1,59,9,25ASTR-PER-00145
1454791697810524698,Charming bungalo in the heart of Kenton,8467436,1462768289800371914,Corrine,,Kenton,45.58273,-122.68473,Entire home/apt,,30,0,,,2,353,0,
1454793389620459935,"Spacious -AC, Wifi, Free Parking",687984731,1470716742337127191,Pema,,Pleasant Valley,45.46264,-122.52597,Entire home/apt,,30,0,,,2,238,0,
1455762153970408145,Alberta Arts Gem,61699098,1462748604957322542,Shelby,,Concordia,45.55936,-122.63462,Entire home/apt,,30,7,2025-11-30,2.06,8,350,7,25ASTR-PER-00216
1456470188510161284,Portland Vibes | Hiking. Free Breakfast,567081251,1470524364357275001,Hyatt House Portland Downtown,,Portland Downtown,45.50838,-122.67434,Private room,,1,9,2025-11-29,2.05,2,161,9,11-357412-435-69-HO
1456472040462001872,Portland Bliss | Sightseeing. Indoor Pool,567081251,1470524364357275001,Hyatt House Portland Downtown,,Portland Downtown,45.50657,-122.67295,Private room,,1,20,2025-11-30,4.11,2,156,20,12-257456-364-78-HO
1456529206149727522,3Br/3B House by Japanese Garden,686618,1462526155107332209,Cami,,Arlington Heights,45.52135,-122.71019,Entire home/apt,,2,15,2025-11-24,4.37,2,188,15,25ASTR-APP-00295
1456580599231935829,The Adelynn - 5BR Luxury in Walkable Portland,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,1,2025-10-11,0.55,33,358,1,17-246293-000-00-CO
1456581756270443631,5BR at The Adelynn - Luxury Build - Walk to All,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,0,,,33,355,0,17-246293-000-00-CO
1456582094420940284,The Adelynn 5BR - Sleek - Spacious - Walkable,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,1,2025-09-16,0.37,33,349,1,17-246293-000-00-CO
1456584827979003360,The Adelynn - 5BR Modern Luxury - Central Spot,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,3,2025-11-15,1.32,33,353,3,17-246293-000-00-CO
1456749362972102066,Portland's Best in Hawthorne District,361433297,1469725290247911655,Fariha,,Richmond,45.51068784129263,-122.62348091516309,Entire home/apt,,1,90,2025-11-30,19.01,1,365,90,16-120839-000-00-HO
1457271812551534773,The Red door bnb,4812174,1462665934811282452,Liz,,Concordia,45.57082,-122.62586,Entire home/apt,,2,1,2025-08-24,0.29,1,28,1,24-023388-000-00-HO
1457509161528579385,"Adelynn Studio , Walkable Kerns , Spanish Charm",112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,7,2025-11-20,2.59,33,365,7,17-246293-000-00-CO
1457511942206629652,Adelynn Studio - Spanish Style in Hip Kerns,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,6,2025-11-15,1.86,33,351,6,17-246293-000-00-CO
1457515835283289658,New Kerns Studio Prime Spot Walkable Area,112798186,1467361284718872792,Delanie,,Kerns,45.529536,-122.6426248,Entire home/apt,,1,1,2025-11-18,1,33,365,1,17-246293-000-00-CO
1458410901894970520,Modern home 15 min from downtown,5040775,1462671404428823921,John,,Northwest Heights,45.55239,-122.77602,Private room,,1,5,2025-11-28,2.17,1,20,5,25ASTR-APP-00296
1458881683363559339,Simple and sunny @ Cozy Commons,45404378,1465673885322208791,Noa,,Portsmouth,45.59098,-122.72204,Private room,,1,3,2025-11-18,0.62,4,6,3,24ASTR-PER-00263
1459677910437531304,Bright and cheerful basement apt,13047377,1462901793603304695,John,,Humboldt,45.5581,-122.66972,Entire home/apt,,2,10,2025-11-28,2.17,1,110,10,25ASTR-PER-00122
1459719029204091992,The Marion Berry,501414071,1463848523559216414,Sorcha,,Northwest District,45.5244541,-122.6875477,Entire home/apt,,30,0,,,25,306,0,
1459773359905874906,"90s-Theme Studio, Treetop Views, 7 Min to Downtown",1504378,1462547638433176702,Spencer,,Overlook,45.55002,-122.68713,Entire home/apt,,1,11,2025-10-13,2.32,2,357,11,25ASTR-APP-00002
1460332201444617201,Alberta Arts Garden Hideaway,65899399,1466814808678214435,Elizabeth Marden,,King,45.55964,-122.6545,Entire home/apt,,2,15,2025-11-16,3.24,2,62,15,18-100996-000-00-HO
1460871056267006786,"Dog Friendly Stay! Gym, Close to Moda Center!",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,2,2025-10-20,0.63,14,364,2,15827
1460871058002323059,Elegant Queen Stay in a Prime Downtown Location!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,0,,,14,364,0,15827
1460872342164459577,Unwind & Relax in 2 Cozy Queen Units! Gym Access!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,3,2025-08-17,0.67,14,364,3,15827
1460874193831350649,"3 Cozy Queen Units, Close to Rail Station!",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,1,2025-08-03,0.24,14,361,1,15827
1460878976248985133,NW Studio Condo,34150929,1465500144904420066,Carissa,,Northwest District,45.5251555,-122.6879615,Entire home/apt,,30,1,2025-11-21,1,1,282,1,
1461516182518392530,"Twin-Queen Suites: Fitness, Spa & Downtown Views",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,0,,,14,364,0,15827
1461520478749158174,"Comfort & Style: Two Queens, 2 Units w/ Gym & Spa!",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,0,,,14,361,0,15827
1461523536666368402,"Luxury King Suite Near Pioneer Square, w/ Bar!",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,54,2025-11-30,11.17,14,364,54,15827
1461527642183689462,Queen Deluxe w/ Fitness Gym Near Museums!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,5,2025-08-21,1.23,14,364,5,15827
1461527644782922082,Romantic King Suite Steps from Powell’s!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,7,2025-11-30,1.58,14,364,7,15827
1461528444520238830,Pet-Friendly Deluxe Queen Stay w/  Parking Access!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,0,,,14,364,0,15827
1461531213904539365,"Corner King Room by Pioneer Square w/ Parking, Spa",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,0,,,14,364,0,15827
1461535411484076393,Pet-Friendly King Corner Stay w/ Parking & Gym!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,0,,,14,364,0,15827
1461536332748013772,"Cozy King Deluxe w/ Spa, Near Powell’s & Park!",501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.52,-122.67727,Private room,,1,0,,,14,364,0,15827
1461538553594036816,Relaxing King Deluxe Stay w/ Spa & Fitness Access!,501999514,1470257160985456019,RoomPicks,,Portland Downtown,45.5199953,-122.6772716,Private room,,1,0,,,14,364,0,15827
1462038185500391628,Painted Hills Suite,652450228,1470640837282835826,Alexander Morgan,,Lloyd District,45.53392,-122.65802,Private room,,3,11,2025-11-20,2.70,6,345,11,17-150304-000-00-CO
1462052748484583983,Cooper Spur Suite,652450228,1470640837282835826,Alexander Morgan,,Lloyd District,45.53392,-122.65668,Private room,,3,11,2025-11-20,3.06,6,344,11,17-150304-000-00-CO
1462451983525405824,2BR APT - Corner unit w/ city view & walk score 96,112452733,1467357733741704046,Samantha,,Northwest District,45.533774410092015,-122.69397775134591,Entire home/apt,,1,10,2025-11-20,2.31,7,355,10,17-162727-000-00-CO
1462616063337760864,Spacious Hillsdale garden retreat,10567062,1462844041344589241,Joi,,Hillsdale,45.48622,-122.70629,Entire home/apt,,2,17,2025-11-25,3.59,1,345,17,25ASTR-PER-00169
1463100034733678667,Rosy Retreat in the Heart of Downtown,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,10,2025-11-09,2.13,10,100,10,39040
1463100487299583661,Stay Groovy by Portland’s Waterfront,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,41,2025-07-19,0.57,10,100,11,39040
1463101055781075474,Accessible tub & daily treats in the lobby,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,0,,,10,93,0,39040
1463101907469813447,Colorful Haven Close to Breweries & Art,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,0,,,10,47,0,39040
1463101952938315000,Metro view king room with roll-in shower,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.517299,-122.673331,Private room,,1,3,2025-11-17,0.73,10,100,3,39040
1463102187352569611,Balcony for taking in the cityscape,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,0,,,10,100,0,39040
1463102340801831304,"Live Weird, Sleep Sweet on the Waterfront",703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,129,2025-11-12,1.75,10,100,16,39040
1463103010239686379,King room with city views from the balcony,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.517299,-122.673331,Private room,,1,1,2025-08-11,0.26,10,99,1,39040
1463103736667588378,Bold Boutique Style near Foodie Hotspots,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,1,2023-10-22,0.04,10,100,0,39040
1463104292700784693,Pop-Art Vibes & River Views Await,703318985,1470747863858447418,Staypineapple At Hotel Rose,,Portland Downtown,45.5173,-122.67333,Private room,,1,25,2023-05-09,0.34,10,93,0,39040
1463182342280848451,Chic Loft Retreat in the Heart of NW Portland,33606696,1465491525895151478,Hayden,,Northwest District,45.533061,-122.6908964,Entire home/apt,,1,15,2025-11-23,3.10,11,350,15,21-027792-000-00-CO
1463275730438224220,Portland Chalet in the city,8680367,1462773603258153746,Michael,,Creston-Kenilworth,45.49646,-122.63831,Entire home/apt,,30,1,2025-11-01,0.88,9,290,1,
1463841760749766075,Cozy One Bedroom Loft,37683790,1465564143474793596,Joshua,,Mt. Scott-Arleta,45.48307,-122.58971,Entire home/apt,,30,1,2025-10-12,0.56,2,186,1,
1463919300567317927,Lush Blossom Basement,499873467,1470248143947952226,Faith Elizabeth,,Cathedral Park,45.58590570203734,-122.75203588392496,Private room,,1,3,2025-08-26,0.77,2,364,3,24-007379-000-00-HO
1464095663028668780,Cool and quiet @ Cozy Commons,45404378,1465673885322208791,Noa,,Portsmouth,45.58944,-122.72357,Private room,,1,0,,,4,0,0,24ASTR-PER-00263
1464144380172559863,Cozy Commons,45404378,1465673885322208791,Noa,,Portsmouth,45.59024,-122.72352,Entire home/apt,,3,5,2025-10-06,1.15,4,1,5,24ASTR-PER-00263
1464486550998282143,Fabulous location!,1453672,1462546299033579315,Jeff,,Buckman,45.5175849,-122.638373,Entire home/apt,,2,2,2025-11-30,0.58,1,180,2,00239
1464536700364834520,Woodstock Guesthouse,707095508,1470754577182263888,Loren,,Woodstock,45.4797261,-122.6102564,Entire home/apt,,2,18,2025-11-29,4.15,1,157,18,25ASTR-PER-00228
1465401892884360804,"Designer home-perf location-walkscore 
94-hot tub",39825650,1465594535947941362,Wendy,,Boise,45.55134404593838,-122.67287280702213,Entire home/apt,,2,1,2025-11-01,0.88,2,255,1,25ASTR-APP-00232
1465428096189144094,"Entire House (3 BR, No Cleaning Fees)-Close to PDX",82176614,1466997477327931455,An,,Cully,45.55296,-122.60303,Entire home/apt,,30,0,,,1,358,0,
1466710106017407383,SW Portland 3BR 3.5BA Townhouse Right Next To OHSU,150582690,1462985172774990531,Shay,,South Portland,45.48627,-122.67906,Entire home/apt,,30,0,,,6,364,0,
1466730695586513069,Montavilla Duplex - Garden Patio,1601499,1468169634386826561,Jonathan,,Montavilla,45.52481920982777,-122.58502006530762,Entire home/apt,,2,13,2025-11-28,3.36,1,33,13,25ASTR-APP-00274
1466787143050334783,Stylish Airstream Stay in SE Portland,309962671,1469578142394810447,Courtney,,Sunnyside,45.5175,-122.61376,Entire home/apt,,1,8,2025-11-19,2.00,2,355,8,21-033898-000-00-RS
1466813325340291050,Cozy little house,77970447,1466955477212739186,Mayra,,Mt. Scott-Arleta,45.47928,-122.59939,Entire home/apt,,30,0,,,1,269,0,
1466954022006802154,Kerns: Sleep under Celestial Sky,9623536,1462570413793093622,Mary,,Kerns,45.52614,-122.63318,Private room,,3,3,2025-10-17,0.80,2,139,3,25ASTR-PER-00109
1467079358542631257,The Oregon Trail - Clark Addition,273014767,1469440905193906269,Azhar,,Cully,45.5606946,-122.5990414,Entire home/apt,,2,8,2025-11-29,1.80,2,353,8,03296
1467537472664306579,"Spacious, Cozy Basement Apartment (Private Entry)",79841626,1462825420618857225,Danielle,,Montavilla,45.5290214,-122.5843891,Entire home/apt,,1,21,2025-11-30,5.04,1,0,21,25ASTR-PER-00255
1468251206185726282,Spacious Piedmont Room,536293554,1468251206925372541,Eleza,,Piedmont,45.57072,-122.66571,Private room,,30,0,,,1,365,0,
1468391337725489404,Dog-Friendly Bungalow w/ Garden & Relaxing Deck,708209422,1468391338406535437,Diana,,Parkrose,45.55311716257507,-122.54752958087987,Entire home/apt,,2,12,2025-11-30,3.16,1,349,12,47488
1470410575176502722,Central 2BR | Yard + Walkable | 30+ Day Friendly,341995577,1469672089094401964,Emily,,Overlook,45.55508283041514,-122.68187154284435,Entire home/apt,,30,1,2025-11-12,1,1,288,1,
1470413747330724508,Southeast Portland Apartment,67772888,1466837482099634148,Nancy,,Brooklyn Action Corps,45.49246,-122.65149,Entire home/apt,,30,0,,,1,168,0,
1470896906566741204,Modern King Stay w/ Bike Rental and Gym Access!,174792040,1463062109462152996,RoomPicks By Victoria,,Portland Downtown,45.52218,-122.67951,Private room,,1,0,,,51,338,0,16256
1473353349928684259,Silver Falls Suite,652450228,1470640837282835826,Alexander Morgan,,Lloyd District,45.53378,-122.65652,Private room,,3,11,2025-11-17,3.20,6,360,11,17-150304-000-00-CO
1474919753469274819,Alberta Arts • 2BR/1BA • Central Walkable Location,61445011,1466756171418167232,Aimee Jane San Felipe,,Concordia,45.55936,-122.6357,Entire home/apt,,1,5,2025-11-23,1.40,7,264,5,21-010582-000-00-RS
1474960129512233754,Alberta Arts Haven - 4BR - 8 Guests - Walk to Eats,61445011,1466756171418167232,Aimee Jane San Felipe,,Concordia,45.55936,-122.6357,Entire home/apt,,1,3,2025-09-28,0.77,7,351,3,21-010582-000-00-RS
1475557812491648697,Gorgeous Victorian for longer stays,11340323,1475557813237232866,Jillian,,Eliot,45.54686,-122.66405,Entire home/apt,,30,0,,,1,358,0,
1475585809603482032,"Apartment in Pearl, 3 beds, parking & amenities.",27380566,1465404251337308095,Suzie,,Pearl,45.530564,-122.685953,Entire home/apt,,3,3,2025-11-02,0.95,1,153,3,25ASTR-PER-00267
1476328423099572040,Luxury home in Kings Heights,13107606,1462903259175080953,Bob And Hilda,,Hillside,45.52874,-122.71385,Entire home/apt,,30,0,,,2,183,0,
1476868544099275008,Montavilla Gem • 2BR Home w/ Garage Parking.,150582690,1462985172774990531,Shay,,Montavilla,45.52525,-122.57652,Entire home/apt,,2,8,2025-11-29,2.31,6,347,8,25ASTR-APP-00289
1477313678677833375,Cozy 3-Bedroom in St. John’s – North Portland,146505239,1462975895790597352,Verite Gateka,,Portsmouth,45.59305,-122.72492,Entire home/apt,,30,0,,,1,365,0,00262
1477319893567701065,Chic Farmhouse & Prime Location!,83088925,1467006620174185975,Julie,,West Portland Park,45.44876,-122.7272,Entire home/apt,,30,0,,,2,328,0,
1478483351111099605,"Magnificent Location, *Pet Friendly*, Steam Shower",62261998,1462750061747177206,ITrip Vacations,,Foster-Powell,45.49594,-122.60876,Entire home/apt,,2,0,,,19,338,0,24-090854-000-00-LU
1478974352014052203,Urban nest: Room B,659614974,1470656413489564437,Maria Leticia,,Overlook,45.56317072918865,-122.68028567356029,Private room,,1,18,2025-11-16,4.78,2,364,18,25ASTR-APP-00135
1479081200149372608,Charming Nob Hill Studio,20828305,1463139726114063471,Yelena,,Northwest District,45.52686,-122.69515,Entire home/apt,,30,1,2025-09-22,0.41,1,28,1,
1479143491893078288,Modern Loft Hideaway in Trendy NW Portland,33606696,1465491525895151478,Hayden,,Northwest District,45.53306,-122.6909,Entire home/apt,,1,9,2025-11-18,2.31,11,361,9,21-027792-000-00-CO
